source_market,source_record_index,source_identifier,stock_code,instrument_name,raw_security_type,normalized_security_type,included_in_stock_service,exclusion_reason,duplicate_group,listing_date_raw,listing_date_normalized,validation_result
KOSPI,97,KR7001740000,001740,SK네트웍스,주권,COMMON,TRUE,,,19770630,1977-06-30,VALID
KOSPI,98,KR7210980009,210980,SK디앤디,주권,COMMON,TRUE,,,20150623,2015-06-23,VALID
KOSPI,99,KR7395400005,395400,SK리츠,부동산투자회사,REIT,TRUE,,,20210914,2021-09-14,VALID
KOSPI,100,KR7034730002,034730,SK,주권,COMMON,TRUE,,,20091111,2009-11-11,VALID
KOSPI,101,KR7402340004,402340,SK스퀘어,주권,COMMON,TRUE,,,20211129,2021-11-29,VALID
KOSPI,102,KR7361610009,361610,SK아이이테크놀로지,주권,COMMON,TRUE,,,20210511,2021-05-11,VALID
KOSPI,103,KR7100090000,100090,SK오션플랜트,주권,COMMON,TRUE,,,20230419,2023-04-19,VALID
KOSPI,104,KR7096771001,096775,SK이노베이션우,주권,PREFERRED,TRUE,,,20070725,2007-07-25,VALID
KOSPI,105,KR7096770003,096770,SK이노베이션,주권,COMMON,TRUE,,,20070725,2007-07-25,VALID
KOSPI,106,KR7001511005,001515,SK증권우,주권,PREFERRED,TRUE,,,19890829,1989-08-29,VALID
KOSPI,107,KR7001510007,001510,SK증권,주권,COMMON,TRUE,,,19860920,1986-09-20,VALID
KOSPI,108,KR728513K010,28513K,SK케미칼우,주권,PREFERRED,TRUE,,,20180105,2018-01-05,VALID
KOSPI,109,KR7285130001,285130,SK케미칼,주권,COMMON,TRUE,,,20180105,2018-01-05,VALID
KOSPI,110,KR7017670001,017670,SK텔레콤,주권,COMMON,TRUE,,,19891107,1989-11-07,VALID
KOSPI,111,KR7003570009,003570,SNT다이내믹스,주권,COMMON,TRUE,,,19760708,1976-07-08,VALID
KOSPI,112,KR7064960008,064960,SNT모티브,주권,COMMON,TRUE,,,20020311,2002-03-11,VALID
KOSPI,113,KR7100840008,100840,SNT에너지,주권,COMMON,TRUE,,,20080222,2008-02-22,VALID
KOSPI,114,KR7036530004,036530,SNT홀딩스,주권,COMMON,TRUE,,,20021022,2002-10-22,VALID
KOSPI,115,KR7465770006,465770,STX그린로지스,주권,COMMON,TRUE,,,20230915,2023-09-15,VALID
KOSPI,116,KR7011810009,011810,STX,주권,COMMON,TRUE,,,19900912,1990-09-12,VALID
KOSPI,117,KR7077970002,077970,STX엔진,주권,COMMON,TRUE,,,20040510,2004-05-10,VALID
KOSPI,118,KR7084870005,084870,TBH글로벌,주권,COMMON,TRUE,,,20051219,2005-12-19,VALID
KOSPI,119,KR7002710002,002710,TCC스틸,주권,COMMON,TRUE,,,19841221,1984-12-21,VALID
KOSPI,120,KR7024070005,024070,WISCOM,주권,COMMON,TRUE,,,19961122,1996-11-22,VALID
KOSPI,121,KR7000500009,000500,가온전선,주권,COMMON,TRUE,,,19870608,1987-06-08,VALID
KOSPI,122,KR7000860007,000860,강남제비스코,주권,COMMON,TRUE,,,19751112,1975-11-12,VALID
KOSPI,123,KR7035250000,035250,강원랜드,주권,COMMON,TRUE,,,20030904,2003-09-04,VALID
KOSPI,124,KR7011420007,011420,갤럭시아에스엠,주권,COMMON,TRUE,,,19891114,1989-11-14,VALID
KOSPI,125,KR7002100006,002100,경농,주권,COMMON,TRUE,,,19770630,1977-06-30,VALID
KOSPI,126,KR7009450008,009450,경동나비엔,주권,COMMON,TRUE,,,19930831,1993-08-31,VALID
KOSPI,127,KR7267290005,267290,경동도시가스,주권,COMMON,TRUE,,,20170512,2017-05-12,VALID
KOSPI,128,KR7012320008,012320,경동인베스트,주권,COMMON,TRUE,,,19970307,1997-03-07,VALID
KOSPI,129,KR7000050005,000050,경방,주권,COMMON,TRUE,,,19560303,1956-03-03,VALID
KOSPI,130,KR7214390007,214390,경보제약,주권,COMMON,TRUE,,,20150629,2015-06-29,VALID
KOSPI,131,KR7012610002,012610,경인양행,주권,COMMON,TRUE,,,19951005,1995-10-05,VALID
KOSPI,132,KR7009140005,009140,경인전자,주권,COMMON,TRUE,,,19890620,1989-06-20,VALID
KOSPI,133,KR7013580006,013580,계룡건설,주권,COMMON,TRUE,,,19960130,1996-01-30,VALID
KOSPI,134,KR7012201000,012205,계양전기우,주권,PREFERRED,TRUE,,,19890802,1989-08-02,VALID
KOSPI,135,KR7012200002,012200,계양전기,주권,COMMON,TRUE,,,19880706,1988-07-06,VALID
KOSPI,136,KR7002140002,002140,고려산업,주권,COMMON,TRUE,,,19910114,1991-01-14,VALID
KOSPI,137,KR7010130003,010130,고려아연,주권,COMMON,TRUE,,,19900728,1990-07-28,VALID
KOSPI,138,KR7002240000,002240,고려제강,주권,COMMON,TRUE,,,19760525,1976-05-25,VALID
KOSPI,139,KR7009290008,009290,광동제약,주권,COMMON,TRUE,,,19891117,1989-11-17,VALID
KOSPI,140,KR7017040007,017040,광명전기,주권,COMMON,TRUE,,,19900914,1990-09-14,VALID
KOSPI,141,KR7017900002,017900,광전자,주권,COMMON,TRUE,,,19961016,1996-10-16,VALID
KOSPI,142,KR7037710001,037710,광주신세계,주권,COMMON,TRUE,,,20020207,2002-02-07,VALID
KOSPI,143,KR7030610000,030610,교보증권,주권,COMMON,TRUE,,,20020718,2002-07-18,VALID
KOSPI,144,KR7339770000,339770,교촌에프앤비,주권,COMMON,TRUE,,,20201112,2020-11-12,VALID
KOSPI,145,KR7007690001,007690,국도화학,주권,COMMON,TRUE,,,19890805,1989-08-05,VALID
KOSPI,146,KR7002720001,002720,국제약품,주권,COMMON,TRUE,,,19751227,1975-12-27,VALID
KOSPI,147,KR7114090004,114090,GKL,주권,COMMON,TRUE,,,20091119,2009-11-19,VALID
KOSPI,148,KR7083420000,083420,그린케미칼,주권,COMMON,TRUE,,,20051020,2005-10-20,VALID
KOSPI,149,KR7014530000,014530,극동유화,주권,COMMON,TRUE,,,19910131,1991-01-31,VALID
KOSPI,150,KR7014281000,014285,금강공업우,주권,PREFERRED,TRUE,,,19890731,1989-07-31,VALID
KOSPI,151,KR7014280002,014280,금강공업,주권,COMMON,TRUE,,,19880910,1988-09-10,VALID
KOSPI,152,KR7008870008,008870,금비,주권,COMMON,TRUE,,,19900608,1990-06-08,VALID
KOSPI,153,KR7001570001,001570,금양,주권,COMMON,TRUE,,,19761217,1976-12-17,VALID
KOSPI,154,KR7002991008,002995,금호건설우,주권,PREFERRED,TRUE,,,19881006,1988-10-06,VALID
KOSPI,155,KR7002990000,002990,금호건설,주권,COMMON,TRUE,,,19760626,1976-06-26,VALID
KOSPI,156,KR7011781002,011785,금호석유화학우,주권,PREFERRED,TRUE,,,19881020,1988-10-20,VALID
KOSPI,157,KR7011780004,011780,금호석유화학,주권,COMMON,TRUE,,,19880122,1988-01-22,VALID
KOSPI,158,KR7214330003,214330,금호에이치티,주권,COMMON,TRUE,,,20151111,2015-11-11,VALID
KOSPI,159,KR7001210004,001210,금호전기,주권,COMMON,TRUE,,,19731115,1973-11-15,VALID
KOSPI,160,KR7073240004,073240,금호타이어,주권,COMMON,TRUE,,,20050217,2005-02-17,VALID
KOSPI,161,KR7092440007,092440,기신정기,주권,COMMON,TRUE,,,20071030,2007-10-30,VALID
KOSPI,162,KR7000270009,000270,기아,주권,COMMON,TRUE,,,19730721,1973-07-21,VALID
KOSPI,163,KR7013700000,013700,까뮤이앤씨,주권,COMMON,TRUE,,,19891130,1989-11-30,VALID
KOSPI,164,KR7004541009,004545,깨끗한나라우,주권,PREFERRED,TRUE,,,19881121,1988-11-21,VALID
KOSPI,165,KR7004540001,004540,깨끗한나라,주권,COMMON,TRUE,,,19750625,1975-06-25,VALID
KOSPI,166,KR7030190003,030190,NICE평가정보,주권,COMMON,TRUE,,,20230808,2023-08-08,VALID
KOSPI,167,KR7001260009,001260,남광토건,주권,COMMON,TRUE,,,19761228,1976-12-28,VALID
KOSPI,168,KR7008351009,008355,남선알미우,주권,PREFERRED,TRUE,,,19891223,1989-12-23,VALID
KOSPI,169,KR7008350001,008350,남선알미늄,주권,COMMON,TRUE,,,19780522,1978-05-22,VALID
KOSPI,170,KR7004270005,004270,남성,주권,COMMON,TRUE,,,19891114,1989-11-14,VALID
KOSPI,171,KR7003921004,003925,남양유업우,주권,PREFERRED,TRUE,,,19880620,1988-06-20,VALID
KOSPI,172,KR7003920006,003920,남양유업,주권,COMMON,TRUE,,,19780624,1978-06-24,VALID
KOSPI,173,KR7025860008,025860,남해화학,주권,COMMON,TRUE,,,19951110,1995-11-10,VALID
KOSPI,174,KR7005721006,005725,넥센우,주권,PREFERRED,TRUE,,,19890923,1989-09-23,VALID
KOSPI,175,KR7005720008,005720,넥센,주권,COMMON,TRUE,,,19871219,1987-12-19,VALID
KOSPI,176,KR7002351005,002355,넥센타이어1우B,주권,PREFERRED,TRUE,,,19990608,1999-06-08,VALID
KOSPI,177,KR7002350007,002350,넥센타이어,주권,COMMON,TRUE,,,19760519,1976-05-19,VALID
KOSPI,178,KR7092790005,092790,넥스틸,주권,COMMON,TRUE,,,20230821,2023-08-21,VALID
KOSPI,179,KR7251270005,251270,넷마블,주권,COMMON,TRUE,,,20170512,2017-05-12,VALID
KOSPI,180,KR7090351008,090355,노루페인트우,주권,PREFERRED,TRUE,,,20060703,2006-07-03,VALID
KOSPI,181,KR7090350000,090350,노루페인트,주권,COMMON,TRUE,,,20060703,2006-07-03,VALID
KOSPI,182,KR7000321000,000325,노루홀딩스우,주권,PREFERRED,TRUE,,,19890121,1989-01-21,VALID
KOSPI,183,KR7000320002,000320,노루홀딩스,주권,COMMON,TRUE,,,19730810,1973-08-10,VALID
KOSPI,184,KR7006280002,006280,녹십자,주권,COMMON,TRUE,,,19890801,1989-08-01,VALID
KOSPI,185,KR7005252002,005257,녹십자홀딩스2우,주권,PREFERRED,TRUE,,,19970319,1997-03-19,VALID
KOSPI,186,KR7005250006,005250,녹십자홀딩스,주권,COMMON,TRUE,,,19780828,1978-08-28,VALID
KOSPI,187,KR7004370003,004370,농심,주권,COMMON,TRUE,,,19760630,1976-06-30,VALID
KOSPI,188,KR7072710007,072710,농심홀딩스,주권,COMMON,TRUE,,,20030730,2003-07-30,VALID
KOSPI,189,KR7058730003,058730,다스코,주권,COMMON,TRUE,,,20040802,2004-08-02,VALID
KOSPI,190,KR7030210009,030210,다올투자증권,주권,COMMON,TRUE,,,19961119,1996-11-19,VALID
KOSPI,191,KR7023590003,023590,다우기술,주권,COMMON,TRUE,,,19970827,1997-08-27,VALID
KOSPI,192,KR7145210001,145210,다이나믹디자인,주권,COMMON,TRUE,,,20150319,2015-03-19,VALID
KOSPI,193,KR7483650008,483650,달바글로벌,주권,COMMON,TRUE,,,20250522,2025-05-22,VALID
KOSPI,194,KR7019680008,019680,대교,주권,COMMON,TRUE,,,20040203,2004-02-03,VALID
KOSPI,195,KR7019681006,019685,대교우B,주권,PREFERRED,TRUE,,,20040203,2004-02-03,VALID
KOSPI,196,KR7006370001,006370,대구백화점,주권,COMMON,TRUE,,,19881010,1988-10-10,VALID
KOSPI,197,KR700806K010,00806K,대덕1우,주권,PREFERRED,TRUE,,,20181219,2018-12-19,VALID
KOSPI,198,KR7008060006,008060,대덕,주권,COMMON,TRUE,,,19890126,1989-01-26,VALID
KOSPI,199,KR7353200009,353200,대덕전자,주권,COMMON,TRUE,,,20200521,2020-05-21,VALID
KOSPI,200,KR735320K011,35320K,대덕전자1우,주권,PREFERRED,TRUE,,,20200521,2020-05-21,VALID
KOSPI,201,KR7000490003,000490,대동,주권,COMMON,TRUE,,,19750627,1975-06-27,VALID
KOSPI,202,KR7005750005,005750,대림바스,주권,COMMON,TRUE,,,19921223,1992-12-23,VALID
KOSPI,203,KR7006570006,006570,대림통상,주권,COMMON,TRUE,,,19751120,1975-11-20,VALID
KOSPI,204,KR7001681006,001685,대상우,주권,PREFERRED,TRUE,,,19891121,1989-11-21,VALID
KOSPI,205,KR7001680008,001680,대상,주권,COMMON,TRUE,,,19700401,1970-04-01,VALID
KOSPI,206,KR7084691005,084695,대상홀딩스우,주권,PREFERRED,TRUE,,,20050817,2005-08-17,VALID
KOSPI,207,KR7084690007,084690,대상홀딩스,주권,COMMON,TRUE,,,20050817,2005-08-17,VALID
KOSPI,208,KR7128820008,128820,대성산업,주권,COMMON,TRUE,,,20100730,2010-07-30,VALID
KOSPI,209,KR7117580001,117580,대성에너지,주권,COMMON,TRUE,,,20101224,2010-12-24,VALID
KOSPI,210,KR7016710006,016710,대성홀딩스,주권,COMMON,TRUE,,,19991222,1999-12-22,VALID
KOSPI,211,KR70030R0007,0030R0,대신밸류리츠,부동산투자회사,REIT,TRUE,,,20250710,2025-07-10,VALID
KOSPI,212,KR7003541000,003545,대신증권우,주권,PREFERRED,TRUE,,,19880901,1988-09-01,VALID
KOSPI,213,KR7003542008,003547,대신증권2우B,주권,PREFERRED,TRUE,,,20071109,2007-11-09,VALID
KOSPI,214,KR7003540002,003540,대신증권,주권,COMMON,TRUE,,,19751001,1975-10-01,VALID
KOSPI,215,KR7009190000,009190,대양금속,주권,COMMON,TRUE,,,19940429,1994-04-29,VALID
KOSPI,216,KR7014160006,014160,대영포장,주권,COMMON,TRUE,,,19900306,1990-03-06,VALID
KOSPI,217,KR7047040001,047040,대우건설,주권,COMMON,TRUE,,,20010323,2001-03-23,VALID
KOSPI,218,KR7003090008,003090,대웅,주권,COMMON,TRUE,,,19730626,1973-06-26,VALID
KOSPI,219,KR7069620003,069620,대웅제약,주권,COMMON,TRUE,,,20021101,2002-11-01,VALID
KOSPI,220,KR7000430009,000430,대원강업,주권,COMMON,TRUE,,,19770622,1977-06-22,VALID
KOSPI,221,KR7006341002,006345,대원전선우,주권,PREFERRED,TRUE,,,19890621,1989-06-21,VALID
KOSPI,222,KR7006340004,006340,대원전선,주권,COMMON,TRUE,,,19880504,1988-05-04,VALID
KOSPI,223,KR7003220001,003220,대원제약,주권,COMMON,TRUE,,,19991215,1999-12-15,VALID
KOSPI,224,KR7024890006,024890,대원화성,주권,COMMON,TRUE,,,19971028,1997-10-28,VALID
KOSPI,225,KR7015230006,015230,대창단조,주권,COMMON,TRUE,,,19890725,1989-07-25,VALID
KOSPI,226,KR7012800009,012800,대창,주권,COMMON,TRUE,,,19891205,1989-12-05,VALID
KOSPI,227,KR7001070002,001070,대한방직,주권,COMMON,TRUE,,,19731228,1973-12-28,VALID
KOSPI,228,KR7006650006,006650,대한유화,주권,COMMON,TRUE,,,19990811,1999-08-11,VALID
KOSPI,229,KR7001440007,001440,대한전선,주권,COMMON,TRUE,,,19681227,1968-12-27,VALID
KOSPI,230,KR7084010008,084010,대한제강,주권,COMMON,TRUE,,,20051031,2005-10-31,VALID
KOSPI,231,KR7001791003,001795,대한제당우,주권,PREFERRED,TRUE,,,19950121,1995-01-21,VALID
KOSPI,232,KR7001790005,001790,대한제당,주권,COMMON,TRUE,,,19681227,1968-12-27,VALID
KOSPI,233,KR7001130004,001130,대한제분,주권,COMMON,TRUE,,,19701125,1970-11-25,VALID
KOSPI,234,KR7439260001,439260,대한조선,주권,COMMON,TRUE,,,20250801,2025-08-01,VALID
KOSPI,235,KR7003491008,003495,대한항공우,주권,PREFERRED,TRUE,,,19900331,1990-03-31,VALID
KOSPI,236,KR7003490000,003490,대한항공,주권,COMMON,TRUE,,,19660318,1966-03-18,VALID
KOSPI,237,KR7005880000,005880,대한해운,주권,COMMON,TRUE,,,19920423,1992-04-23,VALID
KOSPI,238,KR7003830007,003830,대한화섬,주권,COMMON,TRUE,,,19851223,1985-12-23,VALID
KOSPI,239,KR7016090003,016090,대현,주권,COMMON,TRUE,,,19900920,1990-09-20,VALID
KOSPI,240,KR7069460004,069460,대호에이엘,주권,COMMON,TRUE,,,20021111,2002-11-11,VALID
KOSPI,241,KR7475560009,475560,더본코리아,주권,COMMON,TRUE,,,20241106,2024-11-06,VALID
KOSPI,242,KR7192080000,192080,더블유게임즈,주권,COMMON,TRUE,,,20190312,2019-03-12,VALID
KOSPI,243,KR7004831004,004835,덕성우,주권,PREFERRED,TRUE,,,19891219,1989-12-19,VALID
KOSPI,244,KR7004830006,004830,덕성,주권,COMMON,TRUE,,,19870925,1987-09-25,VALID
KOSPI,245,KR7145720009,145720,덴티움,주권,COMMON,TRUE,,,20170315,2017-03-15,VALID
KOSPI,246,KR7002150001,002150,도화엔지니어링,주권,COMMON,TRUE,,,20100812,2010-08-12,VALID
KOSPI,247,KR7460850001,460850,동국씨엠,주권,COMMON,TRUE,,,20230616,2023-06-16,VALID
KOSPI,248,KR7460860000,460860,동국제강,주권,COMMON,TRUE,,,20230616,2023-06-16,VALID
KOSPI,249,KR7001230002,001230,동국홀딩스,주권,COMMON,TRUE,,,19880509,1988-05-09,VALID
KOSPI,250,KR7004140000,004140,동방,주권,COMMON,TRUE,,,19880810,1988-08-10,VALID
KOSPI,251,KR7007590003,007590,동방아그로,주권,COMMON,TRUE,,,19770629,1977-06-29,VALID
KOSPI,252,KR7005961008,005965,동부건설우,주권,PREFERRED,TRUE,,,19900621,1990-06-21,VALID
KOSPI,253,KR7005960000,005960,동부건설,주권,COMMON,TRUE,,,19781030,1978-10-30,VALID
KOSPI,254,KR7026960005,026960,동서,주권,COMMON,TRUE,,,20160715,2016-07-15,VALID
KOSPI,255,KR7002210003,002210,동성제약,주권,COMMON,TRUE,,,19900119,1990-01-19,VALID
KOSPI,256,KR7102260007,102260,동성케미컬,주권,COMMON,TRUE,,,20080623,2008-06-23,VALID
KOSPI,257,KR7000640003,000640,동아쏘시오홀딩스,주권,COMMON,TRUE,,,19700210,1970-02-10,VALID
KOSPI,258,KR7170900005,170900,동아에스티,주권,COMMON,TRUE,,,20130408,2013-04-08,VALID
KOSPI,259,KR7028100006,028100,동아지질,주권,COMMON,TRUE,,,20090612,2009-06-12,VALID
KOSPI,260,KR7001521004,001525,동양우,주권,PREFERRED,TRUE,,,19890930,1989-09-30,VALID
KOSPI,261,KR7001522002,001527,동양2우B,주권,PREFERRED,TRUE,,,19990128,1999-01-28,VALID
KOSPI,262,KR7084670009,084670,동양고속,주권,COMMON,TRUE,,,20050725,2005-07-25,VALID
KOSPI,263,KR7001520006,001520,동양,주권,COMMON,TRUE,,,19760625,1976-06-25,VALID
KOSPI,264,KR7082640004,082640,동양생명,주권,COMMON,TRUE,,,20091008,2009-10-08,VALID
KOSPI,265,KR7018500009,018500,동원모빌리티,주권,COMMON,TRUE,,,19951110,1995-11-10,VALID
KOSPI,266,KR7006040000,006040,동원산업,주권,COMMON,TRUE,,,19890307,1989-03-07,VALID
KOSPI,267,KR7030720007,030720,동원수산,주권,COMMON,TRUE,,,19961122,1996-11-22,VALID
KOSPI,268,KR7014821003,014825,동원시스템즈우,주권,PREFERRED,TRUE,,,19950121,1995-01-21,VALID
KOSPI,269,KR7014820005,014820,동원시스템즈,주권,COMMON,TRUE,,,19940329,1994-03-29,VALID
KOSPI,270,KR7111380002,111380,동인기연,주권,COMMON,TRUE,,,20231121,2023-11-21,VALID
KOSPI,271,KR7163560006,163560,동일고무벨트,주권,COMMON,TRUE,,,20121019,2012-10-19,VALID
KOSPI,272,KR7004890000,004890,동일산업,주권,COMMON,TRUE,,,20050630,2005-06-30,VALID
KOSPI,273,KR7002690006,002690,동일제강,주권,COMMON,TRUE,,,20150924,2015-09-24,VALID
KOSPI,274,KR7000020008,000020,동화약품,주권,COMMON,TRUE,,,19760324,1976-03-24,VALID
KOSPI,275,KR7000151001,000155,두산우,주권,PREFERRED,TRUE,,,19860731,1986-07-31,VALID
KOSPI,276,KR7000152009,000157,두산2우B,주권,PREFERRED,TRUE,,,19991203,1999-12-03,VALID
KOSPI,277,KR7454910001,454910,두산로보틱스,주권,COMMON,TRUE,,,20231005,2023-10-05,VALID
KOSPI,278,KR7241560002,241560,두산밥캣,주권,COMMON,TRUE,,,20161118,2016-11-18,VALID
KOSPI,279,KR7000150003,000150,두산,주권,COMMON,TRUE,,,19730629,1973-06-29,VALID
KOSPI,280,KR7034020008,034020,두산에너빌리티,주권,COMMON,TRUE,,,20001025,2000-10-25,VALID
KOSPI,281,KR733626K013,33626K,두산퓨얼셀1우,주권,PREFERRED,TRUE,,,20191018,2019-10-18,VALID
KOSPI,282,KR733626K021,33626L,두산퓨얼셀2우B,주권,PREFERRED,TRUE,,,20191018,2019-10-18,VALID
KOSPI,283,KR7336260005,336260,두산퓨얼셀,주권,COMMON,TRUE,,,20191018,2019-10-18,VALID
KOSPI,284,KR7016740003,016740,두올,주권,COMMON,TRUE,,,20160729,2016-07-29,VALID
KOSPI,285,KR7192650000,192650,드림텍,주권,COMMON,TRUE,,,20190314,2019-03-14,VALID
KOSPI,286,KR7024090003,024090,디씨엠,주권,COMMON,TRUE,,,19990818,1999-08-18,VALID
KOSPI,287,KR7003160009,003160,디아이,주권,COMMON,TRUE,,,19960731,1996-07-31,VALID
KOSPI,288,KR7092200005,092200,디아이씨,주권,COMMON,TRUE,,,20071018,2007-10-18,VALID
KOSPI,289,KR7004840005,004840,DRB동일,주권,COMMON,TRUE,,,19760521,1976-05-21,VALID
KOSPI,290,KR7377190004,377190,디앤디플랫폼리츠,부동산투자회사,REIT,TRUE,,,20210827,2021-08-27,VALID
KOSPI,291,KR7000300004,000300,DH오토넥스,주권,COMMON,TRUE,,,19750609,1975-06-09,VALID
KOSPI,292,KR7007340003,007340,DN오토모티브,주권,COMMON,TRUE,,,19880924,1988-09-24,VALID
KOSPI,293,KR7024900003,024900,디와이덕양,주권,COMMON,TRUE,,,19970623,1997-06-23,VALID
KOSPI,294,KR7013570007,013570,디와이,주권,COMMON,TRUE,,,19890530,1989-05-30,VALID
KOSPI,295,KR7002880003,002880,디와이에이,주권,COMMON,TRUE,,,19770218,1977-02-18,VALID
KOSPI,296,KR7210540001,210540,디와이파워,주권,COMMON,TRUE,,,20150115,2015-01-15,VALID
KOSPI,297,KR7092780006,092780,DYP,주권,COMMON,TRUE,,,20171208,2017-12-08,VALID
KOSPI,298,KR7015590003,015590,DKME,주권,COMMON,TRUE,,,19890527,1989-05-27,VALID
KOSPI,299,KR7032350001,032350,롯데관광개발,주권,COMMON,TRUE,,,20060608,2006-06-08,VALID
KOSPI,300,KR7089860001,089860,롯데렌탈,주권,COMMON,TRUE,,,20210819,2021-08-19,VALID
KOSPI,301,KR7330590001,330590,롯데리츠,부동산투자회사,REIT,TRUE,,,20191030,2019-10-30,VALID
KOSPI,302,KR7000400002,000400,롯데손해보험,주권,COMMON,TRUE,,,19710416,1971-04-16,VALID
KOSPI,303,KR7023530009,023530,롯데쇼핑,주권,COMMON,TRUE,,,20060209,2006-02-09,VALID
KOSPI,304,KR7020150009,020150,롯데에너지머티리얼즈,주권,COMMON,TRUE,,,20110304,2011-03-04,VALID
KOSPI,305,KR7280360009,280360,롯데웰푸드,주권,COMMON,TRUE,,,20171030,2017-10-30,VALID
KOSPI,306,KR7286940002,286940,롯데이노베이트,주권,COMMON,TRUE,,,20180727,2018-07-27,VALID
KOSPI,307,KR7004000006,004000,롯데정밀화학,주권,COMMON,TRUE,,,19760415,1976-04-15,VALID
KOSPI,308,KR700499K014,00499K,롯데지주우,주권,PREFERRED,TRUE,,,20171030,2017-10-30,VALID
KOSPI,309,KR7004990008,004990,롯데지주,주권,COMMON,TRUE,,,19740216,1974-02-16,VALID
KOSPI,310,KR7005301007,005305,롯데칠성우,주권,PREFERRED,TRUE,,,19890921,1989-09-21,VALID
KOSPI,311,KR7005300009,005300,롯데칠성,주권,COMMON,TRUE,,,19730621,1973-06-21,VALID
KOSPI,312,KR7011170008,011170,롯데케미칼,주권,COMMON,TRUE,,,19910530,1991-05-30,VALID
KOSPI,313,KR7071840003,071840,롯데하이마트,주권,COMMON,TRUE,,,20110629,2011-06-29,VALID
KOSPI,314,KR7027740000,027740,마니커,주권,COMMON,TRUE,,,20021029,2002-10-29,VALID
KOSPI,315,KR7357430008,357430,마스턴프리미어리츠,부동산투자회사,REIT,TRUE,,,20220531,2022-05-31,VALID
KOSPI,316,KR7001080001,001080,만호제강,주권,COMMON,TRUE,,,19770618,1977-06-18,VALID
KOSPI,317,KR7088980008,088980,맥쿼리인프라,사회간접자본투융자회사,FUND,FALSE,EXCLUDE_FUND,,20060315,2006-03-15,VALID
KOSPI,318,KR7138040001,138040,메리츠금융지주,주권,COMMON,TRUE,,,20110513,2011-05-13,VALID
KOSPI,319,KR7090370008,090370,메타랩스,주권,COMMON,TRUE,,,20061226,2006-12-26,VALID
KOSPI,320,KR7118000009,118000,메타케어,주권,COMMON,TRUE,,,20091230,2009-12-30,VALID
KOSPI,321,KR7017180001,017180,명문제약,주권,COMMON,TRUE,,,20080710,2008-07-10,VALID
KOSPI,322,KR7009900002,009900,명신산업,주권,COMMON,TRUE,,,20201207,2020-12-07,VALID
KOSPI,323,KR7317450005,317450,명인제약,주권,COMMON,TRUE,,,20251001,2025-10-01,VALID
KOSPI,324,KR7012690004,012690,모나리자,주권,COMMON,TRUE,,,19881014,1988-10-14,VALID
KOSPI,325,KR7005360003,005360,모나미,주권,COMMON,TRUE,,,19740626,1974-06-26,VALID
KOSPI,326,KR7070960000,070960,모나용평,주권,COMMON,TRUE,,,20160527,2016-05-27,VALID
KOSPI,327,KR7009680000,009680,모토닉,주권,COMMON,TRUE,,,19940114,1994-01-14,VALID
KOSPI,328,KR7009200007,009200,무림페이퍼,주권,COMMON,TRUE,,,19900609,1990-06-09,VALID
KOSPI,329,KR7009580002,009580,무림P&P,주권,COMMON,TRUE,,,19890620,1989-06-20,VALID
KOSPI,330,KR7033920000,033920,무학,주권,COMMON,TRUE,,,20100720,2010-07-20,VALID
KOSPI,331,KR7008420002,008420,문배철강,주권,COMMON,TRUE,,,19941105,1994-11-05,VALID
KOSPI,332,KR7025560004,025560,미래산업,주권,COMMON,TRUE,,,19961122,1996-11-22,VALID
KOSPI,333,KR7007120009,007120,미래아이앤지,주권,COMMON,TRUE,,,19991126,1999-11-26,VALID
KOSPI,334,KR7396690000,396690,미래에셋글로벌리츠,부동산투자회사,REIT,TRUE,,,20211203,2021-12-03,VALID
KOSPI,335,KR7094800000,094800,맵스리얼티,투자회사,FUND,FALSE,EXCLUDE_FUND,,20070409,2007-04-09,VALID
KOSPI,336,KR7357250000,357250,미래에셋맵스리츠,부동산투자회사,REIT,TRUE,,,20200805,2020-08-05,VALID
KOSPI,337,KR7085620003,085620,미래에셋생명,주권,COMMON,TRUE,,,20150708,2015-07-08,VALID
KOSPI,338,KR7006801005,006805,미래에셋증권우,주권,PREFERRED,TRUE,,,19890408,1989-04-08,VALID
KOSPI,339,KR700680K019,00680K,미래에셋증권2우B,주권,PREFERRED,TRUE,,,20180314,2018-03-14,VALID
KOSPI,340,KR7006800007,006800,미래에셋증권,주권,COMMON,TRUE,,,19750930,1975-09-30,VALID
KOSPI,341,KR7081660003,081660,미스토홀딩스,주권,COMMON,TRUE,,,20100928,2010-09-28,VALID
KOSPI,342,KR7002840007,002840,미원상사,주권,COMMON,TRUE,,,19890925,1989-09-25,VALID
KOSPI,343,KR7268280005,268280,미원에스씨,주권,COMMON,TRUE,,,20170522,2017-05-22,VALID
KOSPI,344,KR7107590002,107590,미원홀딩스,주권,COMMON,TRUE,,,20090302,2009-03-02,VALID
KOSPI,345,KR7134380005,134380,미원화학,주권,COMMON,TRUE,,,20110215,2011-02-15,VALID
KOSPI,346,KR7003650009,003650,미창석유,주권,COMMON,TRUE,,,19890927,1989-09-27,VALID
KOSPI,347,KR7377740006,377740,바이오노트,주권,COMMON,TRUE,,,20221222,2022-12-22,VALID
KOSPI,348,KR7003610003,003610,방림,주권,COMMON,TRUE,,,19890530,1989-05-30,VALID
KOSPI,349,KR7035150002,035150,백산,주권,COMMON,TRUE,,,19990811,1999-08-11,VALID
